epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,data_wait_s,compute_s
50,0.300166,0.994476,0.285059,0.998889,0.00085643,166.5,96,97.6,100,89,93.6,100,69,69.4,70,227.2,227.56,228.1,2730.0,10801.0,39.0,0,9.6,10.72,12.9,30.05,30.07,30.11,63.16,0.0,0.0,0.01,0.03,1.49,4.58,11.336,14.186,132.54,32.44
51,0.299748,0.994574,0.284870,0.999222,0.00085086,166.5,94,96.4,100,46,82.8,100,68,69.4,71,218.3,226.22,229.5,2730.0,10801.0,39.0,0,9.7,10.54,13.0,30.03,30.06,30.15,63.16,0.0,0.0,0.0,0.03,1.5,4.61,11.337,14.186,132.94,32.03
52,0.299926,0.994562,0.285307,0.998778,0.00084520,166.6,96,98.2,100,82,93.4,100,69,69.4,70,227.1,227.96,228.8,2730.0,10801.0,39.0,0,9.7,10.68,12.7,30.05,30.08,30.14,63.16,0.0,0.0,0.0,0.03,1.49,4.59,11.334,14.186,133.11,31.93
53,0.299845,0.994528,0.285432,0.998333,0.00083946,166.6,96,98.8,100,92,94.0,100,69,69.6,71,217.3,225.78,228.7,2730.0,10801.0,39.0,0,9.2,10.38,13.1,29.92,30.04,30.12,63.16,0.0,0.0,0.0,0.04,1.74,4.62,11.335,14.186,132.8,32.3
54,0.299503,0.994687,0.285272,0.998778,0.00083363,166.5,96,98.4,100,84,91.8,99,68,69.6,71,226.4,227.28,228.7,2730.0,10801.0,39.0,0,9.7,10.7,12.7,29.96,29.99,30.02,63.16,0.0,0.04,0.1,0.06,1.61,4.91,11.335,14.186,132.85,32.13
55,0.299367,0.994701,0.284920,0.999111,0.00082772,166.5,96,98.2,100,88,95.8,100,68,68.4,69,216.9,225.26,227.8,2730.0,10801.0,39.0,0,9.3,10.48,12.4,29.96,29.99,30.05,63.16,0.0,0.0,0.01,0.03,1.5,4.58,11.334,14.186,133.28,31.71
56,0.299459,0.994612,0.284993,0.999000,0.00082173,166.5,96,97.6,100,87,92.2,100,68,69.2,71,227.1,227.54,228.1,2730.0,10801.0,38.8,0,10.0,10.64,12.6,29.95,29.99,30.09,63.16,0.0,0.0,0.0,0.03,1.44,4.63,11.336,14.186,132.87,32.09
57,0.299032,0.994792,0.284719,0.998889,0.00081565,166.7,96,97.6,100,84,91.8,100,69,69.0,69,227.5,227.92,228.5,2730.0,10801.0,39.0,0,9.4,10.38,11.4,29.97,30.0,30.04,63.16,0.0,0.0,0.01,0.04,1.58,4.55,11.335,14.186,132.3,32.81
58,0.298384,0.994956,0.283996,0.999222,0.00080950,166.5,98,99.6,100,89,92.4,97,68,69.2,71,226.9,227.4,228.1,2730.0,10801.0,38.8,0,9.6,10.56,11.9,29.98,30.01,30.08,63.16,0.0,0.01,0.05,0.04,1.47,4.64,11.336,14.186,132.83,32.17
59,0.298416,0.994917,0.284173,0.999222,0.00080327,166.5,96,97.8,100,85,91.0,100,69,69.4,70,217.4,225.14,228.2,2730.0,10801.0,38.4,0,9.6,10.46,12.1,29.98,30.02,30.09,63.16,0.0,0.0,0.0,0.04,1.75,5.44,11.336,14.186,132.3,32.69
60,0.298300,0.995011,0.284325,0.999556,0.00079697,166.6,96,98.4,100,84,93.4,100,68,69.4,71,227.2,227.94,228.8,2730.0,10801.0,38.8,0,9.8,10.5,11.7,30.0,30.02,30.09,63.16,0.0,0.0,0.0,0.02,1.43,4.62,11.335,14.186,132.25,32.82
61,0.298001,0.995175,0.284320,0.999222,0.00079059,166.7,96,98.4,100,89,91.6,94,68,69.2,70,226.8,227.54,228.1,2730.0,10801.0,38.8,0,9.6,10.38,12.0,30.0,30.18,30.27,63.16,0.0,0.01,0.03,0.03,1.49,4.56,11.335,14.186,131.88,33.27
62,0.298173,0.995106,0.284035,0.999444,0.00078414,166.6,96,97.8,100,86,90.4,92,68,69.2,71,227.5,227.88,228.4,2730.0,10801.0,39.0,0,9.4,10.56,12.8,30.27,30.29,30.36,63.16,0.0,0.0,0.0,0.03,1.43,4.62,11.337,14.186,132.41,32.63
