epoch,sample_point,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct,cuda_mem_util_pct,gpu_temp_c,gpu_power_w,gpu_clock_sm_mhz,gpu_clock_mem_mhz,gpu_fan_pct,gpu_throttled,cpu_pct,ram_used_gb,disk_read_mb_s,disk_write_mb_s,nvsmi_vram_used_gb,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,nvsmi_vram_used_gb_min,nvsmi_vram_used_gb_avg,nvsmi_vram_used_gb_max,nvsmi_vram_total_gb,data_wait_s,compute_s
68,summary,0.396870,0.963214,0.324024,0.986276,0.00088747,0.9,,,,,,,,,,,,,,44,47.0,50,12,13.5,15,51,52.0,53,112.9,113.7,114.5,2760.0,10801.0,30.0,0,11.7,32.2,52.7,28.92,28.93,28.93,63.16,0.0,0.0,0.0,0.0,6.93,13.87,0.751,0.879,1.757,1.76,1.757,15.992,0.21,0.57
69,1,,,,,,,50,15,53,112.9,2760,10801,30,0,52.5,28.92,0.0,0.0,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2,,,,,,,81,11,52,110.6,2760,10801,30,0,13.2,28.9,0.02,12.49,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,summary,0.421317,0.956922,0.357387,0.977127,0.00088152,0.9,,,,,,,,,,,,,,50,65.5,81,11,13.0,15,52,52.5,53,110.6,111.75,112.9,2760.0,10801.0,30.0,0,13.2,32.85,52.5,28.9,28.91,28.92,63.16,0.0,0.01,0.02,0.0,6.25,12.49,0.751,0.879,1.757,1.76,1.757,15.992,0.25,0.61
70,1,,,,,,,2,1,46,111.0,2760,10801,30,0,49.1,28.91,0.0,0.0,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,,,,,,,60,21,51,112.7,2760,10801,30,0,14.6,28.92,0.0,0.71,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,summary,0.438740,0.949016,0.346832,0.982617,0.00087544,0.9,,,,,,,,,,,,,,2,31.0,60,1,11.0,21,46,48.5,51,111.0,111.85,112.7,2760.0,10801.0,30.0,0,14.6,31.85,49.1,28.91,28.91,28.92,63.16,0.0,0.0,0.0,0.0,0.35,0.71,0.749,0.879,1.757,1.76,1.757,15.992,0.22,0.56
71,1,,,,,,,2,1,46,108.5,2760,10801,30,0,57.5,28.92,0.0,0.0,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2,,,,,,,61,21,51,116.7,2760,10801,30,0,15.1,28.92,0.0,0.0,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,summary,0.425864,0.952565,0.323234,0.991766,0.00086923,0.9,,,,,,,,,,,,,,2,31.5,61,1,11.0,21,46,48.5,51,108.5,112.6,116.7,2760.0,10801.0,30.0,0,15.1,36.3,57.5,28.92,28.92,28.92,63.16,0.0,0.0,0.0,0.0,0.0,0.0,0.749,0.879,1.757,1.76,1.757,15.992,0.19,0.57
72,1,,,,,,,2,1,46,107.3,2760,10801,30,0,54.3,28.92,0.16,12.27,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2,,,,,,,58,19,52,114.9,2760,10801,30,0,11.8,28.92,0.0,14.25,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,summary,0.411666,0.960794,0.339328,0.981702,0.00086289,0.9,,,,,,,,,,,,,,2,30.0,58,1,10.0,19,46,49.0,52,107.3,111.1,114.9,2760.0,10801.0,30.0,0,11.8,33.05,54.3,28.92,28.92,28.92,63.16,0.0,0.08,0.16,12.27,13.26,14.25,0.749,0.879,1.757,1.76,1.757,15.992,0.2,0.56
73,1,,,,,,,2,1,46,107.4,2760,10801,30,0,54.6,28.93,0.0,0.62,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2,,,,,,,61,21,50,114.1,2760,10801,30,0,13.8,28.91,0.03,13.91,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,summary,0.406723,0.959664,0.319125,0.989021,0.00085642,0.9,,,,,,,,,,,,,,2,31.5,61,1,11.0,21,46,48.0,50,107.4,110.75,114.1,2760.0,10801.0,30.0,0,13.8,34.2,54.6,28.91,28.92,28.93,63.16,0.0,0.01,0.03,0.62,7.26,13.91,0.749,0.879,1.757,1.76,1.757,15.992,0.2,0.57
74,1,,,,,,,4,2,46,107.8,2760,10801,30,0,51.4,28.95,0.0,0.0,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2,,,,,,,60,21,50,113.4,2760,10801,30,0,11.9,28.96,0.0,0.98,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,summary,0.392375,0.962891,0.323115,0.988106,0.00084983,0.9,,,,,,,,,,,,,,4,32.0,60,2,11.5,21,46,48.0,50,107.8,110.6,113.4,2760.0,10801.0,30.0,0,11.9,31.65,51.4,28.95,28.95,28.96,63.16,0.0,0.0,0.0,0.0,0.49,0.98,0.749,0.879,1.757,1.76,1.757,15.992,0.19,0.56
75,1,,,,,,,4,2,46,107.7,2760,10801,30,0,50.4,28.95,0.0,0.0,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2,,,,,,,59,20,54,113.7,2760,10801,30,0,15.5,28.95,0.0,2.86,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,summary,0.401294,0.961278,0.318899,0.987191,0.00084312,0.9,,,,,,,,,,,,,,4,31.5,59,2,11.0,20,46,50.0,54,107.7,110.7,113.7,2760.0,10801.0,30.0,0,15.5,32.95,50.4,28.95,28.95,28.95,63.16,0.0,0.0,0.0,0.0,1.43,2.86,0.749,0.879,1.757,1.76,1.757,15.992,0.22,0.62
76,1,,,,,,,6,2,47,111.7,2760,10801,30,0,51.3,28.94,0.0,54.72,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2,,,,,,,59,20,52,111.4,2760,10801,30,0,13.6,28.94,0.0,0.0,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,summary,0.393242,0.961923,0.318953,0.989936,0.00083629,0.8,,,,,,,,,,,,,,6,32.5,59,2,11.0,20,47,49.5,52,111.4,111.55,111.7,2760.0,10801.0,30.0,0,13.6,32.45,51.3,28.94,28.94,28.94,63.16,0.0,0.0,0.0,0.0,27.36,54.72,0.751,0.879,1.757,1.76,1.757,15.992,0.19,0.57
77,1,,,,,,,11,3,48,111.7,2760,10801,30,0,51.0,28.94,0.0,0.98,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2,,,,,,,59,20,51,114.4,2760,10801,30,0,13.9,28.93,0.0,15.79,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,summary,0.391019,0.966441,0.322433,0.988106,0.00082934,0.9,,,,,,,,,,,,,,11,35.0,59,3,11.5,20,48,49.5,51,111.7,113.05,114.4,2760.0,10801.0,30.0,0,13.9,32.45,51.0,28.93,28.94,28.94,63.16,0.0,0.0,0.0,0.98,8.38,15.79,0.751,0.879,1.757,1.76,1.757,15.992,0.2,0.57
78,1,,,,,,,10,3,48,108.2,2760,10801,30,0,57.9,28.92,0.0,0.0,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2,,,,,,,53,18,51,112.8,2760,10801,30,0,18.8,28.93,0.0,1.04,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,summary,0.403697,0.961762,0.325738,0.986276,0.00082228,0.9,,,,,,,,,,,,,,10,31.5,53,3,10.5,18,48,49.5,51,108.2,110.5,112.8,2760.0,10801.0,30.0,0,18.8,38.35,57.9,28.92,28.93,28.93,63.16,0.0,0.0,0.0,0.0,0.52,1.04,0.751,0.879,1.757,1.76,1.757,15.992,0.2,0.59
79,1,,,,,,,13,4,48,107.8,2760,10801,30,0,56.2,28.94,0.0,0.0,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2,,,,,,,59,20,52,114.0,2760,10801,30,0,15.0,28.93,0.0,4.51,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,summary,0.384163,0.968377,0.318321,0.991766,0.00081511,0.9,,,,,,,,,,,,,,13,36.0,59,4,12.0,20,48,50.0,52,107.8,110.9,114.0,2760.0,10801.0,30.0,0,15.0,35.6,56.2,28.93,28.94,28.94,63.16,0.0,0.0,0.0,0.0,2.25,4.51,0.751,0.879,1.757,1.76,1.757,15.992,0.19,0.58
80,1,,,,,,,6,2,48,109.0,2760,10801,30,0,52.3,28.94,0.0,52.4,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2,,,,,,,38,14,47,108.2,2760,10801,30,0,10.4,28.94,0.0,0.0,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,summary,0.376074,0.971604,0.312310,0.990851,0.00080783,0.9,,,,,,,,,,,,,,6,22.0,38,2,8.0,14,47,47.5,48,108.2,108.6,109.0,2760.0,10801.0,30.0,0,10.4,31.35,52.3,28.94,28.94,28.94,63.16,0.0,0.0,0.0,0.0,26.2,52.4,0.751,0.879,1.757,1.76,1.757,15.992,0.21,0.56
81,1,,,,,,,41,12,51,108.3,2760,10801,30,0,49.2,28.95,0.0,0.65,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2,,,,,,,53,16,52,111.8,2760,10801,30,0,9.0,28.94,0.0,17.44,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,summary,0.391596,0.964182,0.317653,0.990851,0.00080044,0.8,,,,,,,,,,,,,,41,47.0,53,12,14.0,16,51,51.5,52,108.3,110.05,111.8,2760.0,10801.0,30.0,0,9.0,29.1,49.2,28.94,28.95,28.95,63.16,0.0,0.0,0.0,0.65,9.04,17.44,0.751,0.879,1.757,1.76,1.757,15.992,0.19,0.57
82,1,,,,,,,53,16,52,111.8,2760,10801,30,0,48.5,28.95,0.0,0.02,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2,,,,,,,61,21,51,110.1,2760,10801,30,0,11.0,28.94,0.0,14.61,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,summary,0.387537,0.967409,0.313944,0.992681,0.00079295,1.0,,,,,,,,,,,,,,53,57.0,61,16,18.5,21,51,51.5,52,110.1,110.95,111.8,2760.0,10801.0,30.0,0,11.0,29.75,48.5,28.94,28.95,28.95,63.16,0.0,0.0,0.0,0.02,7.31,14.61,0.752,0.879,1.757,1.76,1.757,15.992,0.24,0.62
83,1,,,,,,,7,3,46,110.9,2760,10801,30,0,49.9,28.95,0.0,0.0,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2,,,,,,,61,21,51,115.7,2760,10801,30,0,8.2,28.96,0.0,4.22,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,summary,0.384890,0.967409,0.315832,0.991766,0.00078536,0.9,,,,,,,,,,,,,,7,34.0,61,3,12.0,21,46,48.5,51,110.9,113.3,115.7,2760.0,10801.0,30.0,0,8.2,29.05,49.9,28.95,28.95,28.96,63.16,0.0,0.0,0.0,0.0,2.11,4.22,0.752,0.879,1.757,1.76,1.757,15.992,0.18,0.58
84,1,,,,,,,1,1,47,107.8,2760,10801,30,0,51.0,28.94,0.0,51.57,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,2,,,,,,,61,21,51,116.6,2760,10801,30,0,8.5,28.93,0.03,0.06,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,summary,0.402663,0.961116,0.312018,0.994511,0.00077766,0.8,,,,,,,,,,,,,,1,31.0,61,1,11.0,21,47,49.0,51,107.8,112.2,116.6,2760.0,10801.0,30.0,0,8.5,29.75,51.0,28.93,28.94,28.94,63.16,0.0,0.01,0.03,0.06,25.82,51.57,0.752,0.879,1.757,1.76,1.757,15.992,0.18,0.57
85,1,,,,,,,1,1,46,107.5,2760,10801,30,0,48.7,28.96,0.0,0.0,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2,,,,,,,56,18,52,114.8,2760,10801,30,0,10.8,28.96,0.0,17.91,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,summary,0.380033,0.968054,0.321732,0.989936,0.00076988,0.8,,,,,,,,,,,,,,1,28.5,56,1,9.5,18,46,49.0,52,107.5,111.15,114.8,2760.0,10801.0,30.0,0,10.8,29.75,48.7,28.96,28.96,28.96,63.16,0.0,0.0,0.0,0.0,8.96,17.91,0.752,0.879,1.757,1.76,1.757,15.992,0.15,0.59
86,1,,,,,,,1,1,46,107.0,2760,10801,30,0,49.5,28.95,0.0,0.0,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,2,,,,,,,61,21,52,112.8,2760,10801,30,0,9.4,28.96,0.0,17.1,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,summary,0.379109,0.969345,0.316354,0.992681,0.00076199,0.9,,,,,,,,,,,,,,1,31.0,61,1,11.0,21,46,49.0,52,107.0,109.9,112.8,2760.0,10801.0,30.0,0,9.4,29.45,49.5,28.95,28.95,28.96,63.16,0.0,0.0,0.0,0.0,8.55,17.1,0.752,0.879,1.757,1.76,1.757,15.992,0.2,0.57
87,1,,,,,,,2,1,47,106.9,2760,10801,30,0,50.1,28.95,0.0,0.72,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2,,,,,,,59,20,52,114.2,2760,10801,30,0,9.0,28.96,0.0,4.39,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,summary,0.382495,0.969022,0.313791,0.993596,0.00075402,0.9,,,,,,,,,,,,,,2,30.5,59,1,10.5,20,47,49.5,52,106.9,110.55,114.2,2760.0,10801.0,30.0,0,9.0,29.55,50.1,28.95,28.95,28.96,63.16,0.0,0.0,0.0,0.72,2.55,4.39,0.752,0.879,1.757,1.76,1.757,15.992,0.2,0.57
88,1,,,,,,,2,2,47,107.0,2760,10801,30,0,52.6,28.93,0.0,46.95,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2,,,,,,,86,5,50,110.0,2760,10801,30,0,14.4,28.93,0.0,0.0,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,summary,0.387378,0.966118,0.315029,0.993596,0.00074596,1.0,,,,,,,,,,,,,,2,44.0,86,2,3.5,5,47,48.5,50,107.0,108.5,110.0,2760.0,10801.0,30.0,0,14.4,33.5,52.6,28.93,28.93,28.93,63.16,0.0,0.0,0.0,0.0,23.48,46.95,0.755,0.879,1.757,1.76,1.757,15.992,0.25,0.62
89,1,,,,,,,7,2,47,111.0,2760,10801,30,0,57.8,28.93,0.0,0.0,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,2,,,,,,,60,20,53,111.3,2760,10801,30,0,12.7,28.93,0.0,15.85,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,summary,0.374712,0.972572,0.315521,0.993596,0.00073781,0.9,,,,,,,,,,,,,,7,33.5,60,2,11.0,20,47,50.0,53,111.0,111.15,111.3,2760.0,10801.0,30.0,0,12.7,35.25,57.8,28.93,28.93,28.93,63.16,0.0,0.0,0.0,0.0,7.92,15.85,0.755,0.879,1.757,1.76,1.757,15.992,0.19,0.57
90,1,,,,,,,6,2,47,107.8,2760,10801,30,0,50.8,28.94,0.0,0.0,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2,,,,,,,61,21,50,115.3,2760,10801,30,0,12.8,28.93,0.0,18.69,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,summary,0.389094,0.965473,0.328472,0.987191,0.00072958,0.8,,,,,,,,,,,,,,6,33.5,61,2,11.5,21,47,48.5,50,107.8,111.55,115.3,2760.0,10801.0,30.0,0,12.8,31.8,50.8,28.93,28.94,28.94,63.16,0.0,0.0,0.0,0.0,9.35,18.69,0.755,0.879,1.757,1.76,1.757,15.992,0.19,0.57
91,1,,,,,,,6,2,48,107.6,2760,10801,30,0,49.2,28.93,0.0,0.0,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,2,,,,,,,61,21,51,115.6,2760,10801,30,0,9.0,28.94,0.0,0.35,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,summary,0.389673,0.963698,0.325821,0.985361,0.00072128,0.9,,,,,,,,,,,,,,6,33.5,61,2,11.5,21,48,49.5,51,107.6,111.6,115.6,2760.0,10801.0,30.0,0,9.0,29.1,49.2,28.93,28.94,28.94,63.16,0.0,0.0,0.0,0.0,0.17,0.35,0.755,0.879,1.757,1.76,1.757,15.992,0.19,0.58
92,1,,,,,,,6,2,48,112.0,2760,10801,30,0,47.3,28.93,0.0,44.37,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,2,,,,,,,58,20,52,114.0,2760,10801,30,0,9.2,28.93,0.0,0.0,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,summary,0.381920,0.969345,0.314704,0.990851,0.00071289,0.9,,,,,,,,,,,,,,6,32.0,58,2,11.0,20,48,50.0,52,112.0,113.0,114.0,2760.0,10801.0,30.0,0,9.2,28.25,47.3,28.93,28.93,28.93,63.16,0.0,0.0,0.0,0.0,22.18,44.37,0.755,0.879,1.757,1.76,1.757,15.992,0.2,0.57
93,1,,,,,,,8,2,48,112.7,2760,10801,30,0,56.4,28.94,0.0,0.0,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2,,,,,,,60,21,52,116.0,2760,10801,30,0,10.5,28.93,0.0,14.07,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,summary,0.377505,0.970313,0.320097,0.988106,0.00070443,0.9,,,,,,,,,,,,,,8,34.0,60,2,11.5,21,48,50.0,52,112.7,114.35,116.0,2760.0,10801.0,30.0,0,10.5,33.45,56.4,28.93,28.94,28.94,63.16,0.0,0.0,0.0,0.0,7.04,14.07,0.755,0.879,1.757,1.76,1.757,15.992,0.19,0.58
94,1,,,,,,,13,4,49,109.7,2760,10801,30,0,50.5,28.94,0.0,0.0,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,2,,,,,,,57,19,52,113.1,2760,10801,30,0,10.2,28.94,0.0,17.51,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,summary,0.365282,0.975637,0.318918,0.989021,0.00069590,0.9,,,,,,,,,,,,,,13,35.0,57,4,11.5,19,49,50.5,52,109.7,111.4,113.1,2760.0,10801.0,30.0,0,10.2,30.35,50.5,28.94,28.94,28.94,63.16,0.0,0.0,0.0,0.0,8.76,17.51,0.755,0.879,1.757,1.76,1.757,15.992,0.24,0.61
95,1,,,,,,,25,6,50,111.0,2760,10801,30,0,52.9,28.94,0.0,0.0,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2,,,,,,,49,17,49,111.8,2760,10801,30,0,10.6,28.93,0.11,0.25,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,summary,0.358525,0.976605,0.316451,0.989021,0.00068730,0.9,,,,,,,,,,,,,,25,37.0,49,6,11.5,17,49,49.5,50,111.0,111.4,111.8,2760.0,10801.0,30.0,0,10.6,31.75,52.9,28.93,28.94,28.94,63.16,0.0,0.06,0.11,0.0,0.12,0.25,0.751,0.879,1.757,1.76,1.757,15.992,0.19,0.57
96,1,,,,,,,22,5,50,110.4,2760,10801,30,0,51.0,28.93,0.0,43.41,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2,,,,,,,41,14,49,112.3,2760,10801,30,0,8.5,28.93,0.2,0.0,1.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,summary,0.355490,0.978380,0.321328,0.988106,0.00067864,0.9,,,,,,,,,,,,,,22,31.5,41,5,9.5,14,49,49.5,50,110.4,111.35,112.3,2760.0,10801.0,30.0,0,8.5,29.75,51.0,28.93,28.93,28.93,63.16,0.0,0.1,0.2,0.0,21.7,43.41,0.751,0.879,1.757,1.76,1.757,15.992,0.2,0.56
97,1,,,,,,,29,8,51,110.4,2760,10801,30,0,53.0,28.9,0.0,0.0,1.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,2,,,,,,,51,16,49,113.4,2760,10801,30,0,11.0,28.87,0.0,13.76,1.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,summary,0.360410,0.974669,0.320590,0.991766,0.00066992,0.9,,,,,,,,,,,,,,29,40.0,51,8,12.0,16,49,50.0,51,110.4,111.9,113.4,2760.0,10801.0,30.0,0,11.0,32.0,53.0,28.87,28.88,28.9,63.16,0.0,0.0,0.0,0.0,6.88,13.76,0.751,0.879,1.822,1.83,1.837,15.992,0.19,0.6
98,1,,,,,,,49,15,53,115.0,2760,10801,30,0,54.1,28.87,0.0,0.0,1.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2,,,,,,,34,10,48,113.2,2760,10801,30,0,14.1,28.9,0.12,17.85,1.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,summary,0.363397,0.974669,0.324619,0.986276,0.00066113,0.8,,,,,,,,,,,,,,34,41.5,49,10,12.5,15,48,50.5,53,113.2,114.1,115.0,2760.0,10801.0,30.0,0,14.1,34.1,54.1,28.87,28.88,28.9,63.16,0.0,0.06,0.12,0.0,8.93,17.85,0.751,0.879,1.837,1.87,1.903,15.992,0.19,0.56
99,1,,,,,,,50,11,52,115.3,2760,10801,30,0,50.9,28.89,0.0,0.0,1.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2,,,,,,,49,16,48,113.5,2760,10801,30,0,9.5,28.9,0.0,0.67,1.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,summary,0.361823,0.977089,0.324028,0.986276,0.00065229,0.9,,,,,,,,,,,,,,49,49.5,50,11,13.5,16,48,50.0,52,113.5,114.4,115.3,2760.0,10801.0,30.0,0,9.5,30.2,50.9,28.89,28.89,28.9,63.16,0.0,0.0,0.0,0.0,0.34,0.67,0.751,0.879,1.932,1.94,1.949,15.992,0.2,0.56
100,1,,,,,,,45,12,52,114.4,2760,10801,30,0,51.0,28.89,0.0,42.43,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2,,,,,,,52,10,52,112.4,2760,10801,30,0,7.9,28.89,0.0,0.0,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,summary,0.362867,0.975960,0.317865,0.988106,0.00064340,0.9,,,,,,,,,,,,,,45,48.5,52,10,11.0,12,52,52.0,52,112.4,113.4,114.4,2760.0,10801.0,30.0,0,7.9,29.45,51.0,28.89,28.89,28.89,63.16,0.0,0.0,0.0,0.0,21.21,42.43,0.751,0.879,1.92,1.92,1.92,15.992,0.2,0.61
101,1,,,,,,,52,10,52,112.4,2760,10801,30,0,51.2,28.86,0.34,0.0,1.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2,,,,,,,58,20,51,113.1,2760,10801,30,0,9.7,28.83,0.11,13.93,1.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,summary,0.352420,0.978380,0.317228,0.988106,0.00063446,0.9,,,,,,,,,,,,,,52,55.0,58,10,15.0,20,51,51.5,52,112.4,112.75,113.1,2760.0,10801.0,30.0,0,9.7,30.45,51.2,28.83,28.84,28.86,63.16,0.11,0.23,0.34,0.0,6.96,13.93,0.749,0.879,1.917,1.92,1.917,15.992,0.21,0.57
102,1,,,,,,,58,20,51,113.1,2760,10801,30,0,54.8,28.84,0.08,1.41,1.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2,,,,,,,59,20,51,115.6,2760,10801,30,0,9.5,28.84,0.03,15.05,1.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,summary,0.355594,0.977573,0.315911,0.988106,0.00062547,0.9,,,,,,,,,,,,,,58,58.5,59,20,20.0,20,51,51.0,51,113.1,114.35,115.6,2760.0,10801.0,30.0,0,9.5,32.15,54.8,28.84,28.84,28.84,63.16,0.03,0.06,0.08,1.41,8.23,15.05,0.749,0.879,1.917,1.92,1.917,15.992,0.18,0.57
103,1,,,,,,,14,6,46,108.9,2760,10801,30,0,52.7,28.82,0.0,0.0,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2,,,,,,,55,19,53,110.5,2760,10801,30,0,10.5,28.83,0.05,1.18,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,summary,0.362178,0.974508,0.318093,0.988106,0.00061644,0.9,,,,,,,,,,,,,,14,34.5,55,6,12.5,19,46,49.5,53,108.9,109.7,110.5,2760.0,10801.0,30.0,0,10.5,31.6,52.7,28.82,28.82,28.83,63.16,0.0,0.03,0.05,0.0,0.59,1.18,0.749,0.879,1.91,1.91,1.91,15.992,0.21,0.59
104,1,,,,,,,0,1,47,107.6,2760,10801,30,0,51.7,28.81,0.0,41.08,1.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,2,,,,,,,55,19,52,112.5,2760,10801,30,0,11.3,28.81,0.0,0.0,1.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,summary,0.368214,0.973379,0.310223,0.989936,0.00060737,0.9,,,,,,,,,,,,,,0,27.5,55,1,10.0,19,47,49.5,52,107.6,110.05,112.5,2760.0,10801.0,30.0,0,11.3,31.5,51.7,28.81,28.81,28.81,63.16,0.0,0.0,0.0,0.0,20.54,41.08,0.749,0.879,1.887,1.89,1.894,15.992,0.21,0.58
105,1,,,,,,,2,1,47,107.2,2760,10801,30,0,48.2,28.84,0.0,0.0,1.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2,,,,,,,55,19,53,110.4,2760,10801,30,0,9.3,28.84,0.0,17.32,1.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
