epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,data_wait_s,compute_s
34,0.529875,0.824533,0.414840,0.889427,0.00312425,17.3,98,98.8,100,63,68.0,75,54,57.0,60,113.9,173.74,198.2,2748.0,10801.0,30.0,0,15.6,30.3,63.2,36.99,37.11,37.24,63.16,0.05,0.1,0.23,0.13,0.24,0.45,9.282,19.486,10.01,5.56
35,0.530992,0.824184,0.600662,0.778539,0.00306933,17.8,98,98.8,100,60,67.2,78,54,56.8,59,113.9,165.12,197.5,2745.0,10801.0,30.0,0,11.6,27.8,60.3,37.0,37.13,37.26,63.16,0.0,0.21,0.53,0.02,0.34,1.18,9.282,19.486,10.33,5.62
36,0.525894,0.827541,0.423043,0.884857,0.00301326,17.4,100,100.0,100,75,77.0,80,51,52.8,54,125.9,172.08,204.6,2745.0,10801.0,30.0,0,13.8,29.16,61.5,37.07,37.15,37.27,63.16,0.0,0.12,0.49,0.01,0.28,0.99,9.282,19.486,9.98,5.66
37,0.516258,0.832168,0.581876,0.793056,0.00295609,17.4,97,98.2,100,43,51.4,79,56,56.8,58,64.7,157.5,197.5,2748.0,10801.0,30.0,0,13.6,28.16,60.9,37.09,37.17,37.28,63.16,0.0,0.02,0.05,0.0,0.08,0.22,9.282,19.486,9.99,5.65
38,0.512465,0.834350,0.502945,0.824283,0.00289790,17.5,98,99.6,100,55,82.2,91,55,56.8,58,88.3,166.22,204.8,2751.0,10801.0,30.0,0,13.2,29.02,61.2,37.09,37.16,37.27,63.16,0.0,0.03,0.07,0.0,0.1,0.21,9.282,19.486,10.11,5.6
39,0.510760,0.835946,0.384473,0.907572,0.00283873,17.3,98,99.6,100,57,76.6,83,50,53.6,57,51.6,162.16,200.3,2748.0,10801.0,30.0,0,15.1,29.4,62.5,37.01,37.13,37.27,63.16,0.0,0.01,0.04,0.0,0.04,0.19,9.282,19.486,9.82,5.67
40,0.505451,0.839173,0.448520,0.875806,0.00277866,17.2,98,99.6,100,45,73.6,82,53,55.2,57,127.4,171.7,205.1,2751.0,10801.0,30.0,0,15.2,31.22,65.2,37.04,37.15,37.28,63.16,0.0,0.01,0.05,0.02,0.08,0.18,9.282,19.486,9.77,5.71
41,0.502915,0.840290,0.387746,0.907930,0.00271775,17.6,100,100.0,100,70,80.2,89,52,54.6,58,104.5,166.16,205.1,2748.0,10801.0,30.0,0,13.1,28.52,61.6,37.01,37.14,37.3,63.16,0.0,0.02,0.07,0.0,0.07,0.18,9.282,19.486,10.23,5.57
42,0.500377,0.841151,0.434356,0.882079,0.00265607,17.4,98,99.2,100,68,77.2,88,53,56.0,59,77.8,163.86,200.1,2751.0,10801.0,30.0,0,14.3,28.48,60.9,37.05,37.17,37.3,63.16,0.0,0.03,0.05,0.0,0.07,0.19,9.282,19.486,9.85,5.74
43,0.495664,0.844138,0.413160,0.892742,0.00259368,17.7,97,98.6,100,59,72.4,82,53,56.2,59,114.7,177.58,198.2,2745.0,10801.0,30.0,0,13.9,27.98,59.8,37.05,37.17,37.29,63.16,0.0,0.09,0.29,0.02,0.12,0.31,9.282,19.486,10.29,5.64
44,0.496004,0.844124,0.397843,0.896505,0.00253065,17.6,100,100.0,100,74,76.6,79,54,56.0,58,95.0,173.66,204.4,2745.0,10801.0,30.0,0,12.0,28.18,60.8,37.02,37.15,37.29,63.16,0.0,0.02,0.06,0.02,0.09,0.19,9.282,19.486,10.05,5.75
45,0.491136,0.846347,0.430333,0.881452,0.00246704,17.4,90,96.8,100,36,45.6,56,50,54.0,58,64.3,167.16,196.5,2748.0,10801.0,30.0,0,13.7,29.16,62.0,37.06,37.16,37.3,63.16,0.0,0.01,0.02,0.0,0.26,0.58,9.282,19.486,9.96,5.63
46,0.488102,0.847884,0.402757,0.898387,0.00240294,17.6,100,100.0,100,79,85.8,89,56,57.0,58,83.8,174.04,206.5,2748.0,10801.0,30.0,0,14.8,29.2,63.0,37.11,37.2,37.34,63.16,0.01,0.06,0.13,0.13,0.24,0.45,9.282,19.486,10.18,5.61
47,0.485128,0.849699,0.450910,0.871013,0.00233840,17.6,98,98.4,100,46,56.0,81,51,54.0,57,110.0,172.84,193.8,2748.0,10801.0,30.0,0,12.9,28.22,60.7,37.01,37.15,37.28,63.16,0.0,0.01,0.05,0.0,0.08,0.17,9.282,19.486,10.01,5.72
48,0.484335,0.849810,0.378938,0.907616,0.00227349,17.6,98,98.2,99,43,45.4,49,54,56.6,58,64.0,160.34,195.0,2751.0,10801.0,30.0,0,12.0,27.72,59.6,37.06,37.16,37.27,63.16,0.0,0.02,0.09,0.0,0.08,0.28,9.282,19.486,10.24,5.59
49,0.480690,0.851773,0.395947,0.900986,0.00220829,17.6,100,100.0,100,84,88.2,91,56,56.8,57,127.7,174.86,206.1,2754.0,10801.0,30.0,0,13.6,28.52,61.5,37.03,37.14,37.29,63.16,0.0,0.0,0.01,0.0,0.04,0.13,9.282,19.486,10.21,5.59
