epoch,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,data_wait_s,compute_s
32,0.317838,0.995321,0.300015,0.996340,0.00100000,0.9,35,35.0,35,17,17.0,17,52,52.0,52,111.0,111.0,111.0,2745.0,10801.0,30.0,0,5.7,17.18,54.1,24.26,24.26,24.27,63.16,0.0,0.0,0.0,0.0,0.0,0.0,9.865,12.186,0.34,0.23
33,0.318248,0.995160,0.300817,0.996340,0.00100000,0.9,14,14.0,14,6,6.0,6,51,51.0,51,108.6,108.6,108.6,2760.0,10801.0,30.0,0,4.8,17.98,51.8,24.29,24.29,24.3,63.16,0.0,0.0,0.0,0.0,0.28,1.38,9.865,12.186,0.31,0.23
34,0.317175,0.995160,0.303666,0.995425,0.00100000,0.9,3,3.0,3,2,2.0,2,51,51.0,51,108.4,108.4,108.4,2760.0,10801.0,30.0,0,4.9,16.96,49.3,24.29,24.29,24.3,63.16,0.0,0.0,0.0,0.0,16.0,76.58,9.865,12.186,0.34,0.22
35,0.313861,0.996612,0.301798,0.995425,0.00100000,0.9,44,44.0,44,23,23.0,23,51,51.0,51,120.1,120.1,120.1,2760.0,10801.0,30.0,0,5.8,17.02,53.1,24.33,24.34,24.34,63.16,0.0,0.0,0.0,0.0,0.03,0.16,9.865,12.186,0.36,0.22
36,0.315388,0.995482,0.300530,0.996340,0.00100000,0.9,22,43.6,49,13,24.2,27,52,53.6,54,109.2,116.48,118.3,2760.0,10801.0,30.0,0,7.9,17.78,51.9,24.32,24.32,24.32,63.16,0.0,0.0,0.0,0.0,0.0,0.0,9.865,12.186,0.33,0.22
37,0.312632,0.995966,0.301387,0.996340,0.00100000,0.9,0,35.4,59,1,19.6,32,53,53.4,54,118.2,122.1,124.7,2760.0,10801.0,30.0,0,5.8,16.34,53.1,24.31,24.31,24.32,63.16,0.0,0.0,0.0,0.0,12.14,59.12,9.865,12.186,0.33,0.22
38,0.315775,0.994676,0.299911,0.996340,0.00100000,0.9,44,48.8,56,26,27.6,30,55,57.4,59,121.5,124.32,126.2,2751.0,10801.0,30.0,0,6.8,18.78,50.4,24.31,24.31,24.32,63.16,0.0,0.0,0.0,0.0,0.0,0.0,9.865,12.186,0.33,0.22
39,0.317243,0.995482,0.300764,0.997255,0.00100000,0.9,52,77.6,84,27,43.0,47,54,54.6,57,119.5,120.86,121.2,2757.0,10801.0,30.0,0,4.1,15.64,49.4,24.3,24.3,24.3,63.16,0.0,0.0,0.0,0.0,0.46,1.54,9.865,12.186,0.33,0.22
40,0.316701,0.994514,0.300129,0.996340,0.00100000,0.9,59,59.2,60,32,32.8,33,53,53.2,54,114.0,115.48,121.4,2760.0,10801.0,30.0,0,4.8,19.38,51.9,24.26,24.28,24.29,63.16,0.0,0.0,0.0,0.0,6.09,29.25,9.865,12.186,0.35,0.22
41,0.314805,0.994998,0.300048,0.996340,0.00100000,0.9,18,18.0,18,8,8.0,8,52,52.0,52,110.7,110.7,110.7,2760.0,10801.0,30.0,0,4.9,15.38,49.8,24.26,24.26,24.26,63.16,0.0,0.0,0.0,0.0,0.0,0.0,9.865,12.186,0.31,0.22
