epoch,sample_point,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_s,cuda_util_pct,cuda_mem_util_pct,gpu_temp_c,gpu_power_w,gpu_clock_sm_mhz,gpu_clock_mem_mhz,gpu_fan_pct,gpu_throttled,cpu_pct,ram_used_gb,disk_read_mb_s,disk_write_mb_s,nvsmi_vram_used_gb,cuda_util_pct_min,cuda_util_pct_avg,cuda_util_pct_max,cuda_mem_util_pct_min,cuda_mem_util_pct_avg,cuda_mem_util_pct_max,gpu_temp_c_min,gpu_temp_c_avg,gpu_temp_c_max,gpu_power_w_min,gpu_power_w_avg,gpu_power_w_max,gpu_clock_sm_mhz_avg,gpu_clock_mem_mhz_avg,gpu_fan_pct_avg,gpu_throttled_any,cpu_pct_min,cpu_pct_avg,cpu_pct_max,ram_used_gb_min,ram_used_gb_avg,ram_used_gb_max,ram_total_gb,disk_read_mb_s_min,disk_read_mb_s_avg,disk_read_mb_s_max,disk_write_mb_s_min,disk_write_mb_s_avg,disk_write_mb_s_max,vram_peak_alloc_gb,vram_peak_reserved_gb,nvsmi_vram_used_gb_min,nvsmi_vram_used_gb_avg,nvsmi_vram_used_gb_max,nvsmi_vram_total_gb,data_wait_s,compute_s
65,summary,0.308801,0.944551,0.322758,0.932769,0.00124072,3.3,,,,,,,,,,,,,,4,49.5,95,3,13.5,24,40,40.5,41,29.7,32.75,35.8,532.5,5001.0,30.0,0,13.5,36.7,59.9,29.61,29.62,29.62,63.16,0.0,0.07,0.13,0.0,0.37,0.74,8.281,13.705,1.94,1.94,1.94,15.992,2.1,0.34
66,1,,,,,,,3,3,40,29.4,465,5001,30,0,57.2,29.56,0.06,0.58,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2,,,,,,,3,3,40,29.4,465,5001,30,0,14.0,29.55,0.0,0.0,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,summary,0.310503,0.943400,0.280877,0.952404,0.00117916,3.4,,,,,,,,,,,,,,3,3.0,3,3,3.0,3,40,40.0,40,29.4,29.4,29.4,465.0,5001.0,30.0,0,14.0,35.6,57.2,29.55,29.55,29.56,63.16,0.0,0.03,0.06,0.0,0.29,0.58,8.281,13.705,1.94,1.94,1.94,15.992,2.14,0.35
67,1,,,,,,,2,3,40,34.8,570,5001,30,0,57.6,29.55,0.0,2.16,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2,,,,,,,37,9,40,29.6,435,5001,30,0,10.7,29.55,0.0,0.0,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,summary,0.312312,0.942861,0.285076,0.949976,0.00111853,3.4,,,,,,,,,,,,,,2,19.5,37,3,6.0,9,40,40.0,40,29.6,32.2,34.8,502.5,5001.0,30.0,0,10.7,34.15,57.6,29.55,29.55,29.55,63.16,0.0,0.0,0.0,0.0,1.08,2.16,8.281,13.705,1.94,1.94,1.94,15.992,2.1,0.36
68,1,,,,,,,5,3,40,32.5,480,5001,30,0,58.3,29.55,0.0,2.22,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2,,,,,,,97,21,41,32.3,2565,10801,30,0,11.5,29.55,0.0,0.0,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,summary,0.309389,0.943057,0.302135,0.942274,0.00105889,3.3,,,,,,,,,,,,,,5,51.0,97,3,12.0,21,40,40.5,41,32.3,32.4,32.5,1522.5,7901.0,30.0,0,11.5,34.9,58.3,29.55,29.55,29.55,63.16,0.0,0.0,0.0,0.0,1.11,2.22,8.281,13.705,1.94,1.94,1.94,15.992,2.05,0.29
69,1,,,,,,,4,3,40,29.6,480,5001,30,0,58.4,29.56,0.0,2.76,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2,,,,,,,70,24,42,40.1,2565,10801,30,0,14.2,29.56,0.0,0.12,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,summary,0.308790,0.943424,0.285070,0.950392,0.00100030,3.4,,,,,,,,,,,,,,4,37.0,70,3,13.5,24,40,41.0,42,29.6,34.85,40.1,1522.5,7901.0,30.0,0,14.2,36.3,58.4,29.56,29.56,29.56,63.16,0.0,0.0,0.0,0.12,1.44,2.76,8.281,13.705,1.94,1.94,1.94,15.992,2.15,0.31
70,1,,,,,,,2,3,40,35.7,555,5001,30,0,56.6,29.58,0.34,3.68,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2,,,,,,,53,14,40,30.8,480,5001,30,0,9.7,29.57,0.0,0.0,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,summary,0.308601,0.944832,0.278479,0.953029,0.00094284,3.3,,,,,,,,,,,,,,2,27.5,53,3,8.5,14,40,40.0,40,30.8,33.25,35.7,517.5,5001.0,30.0,0,9.7,33.15,56.6,29.57,29.57,29.58,63.16,0.0,0.17,0.34,0.0,1.84,3.68,8.281,13.705,1.94,1.94,1.94,15.992,2.05,0.35
71,1,,,,,,,5,3,40,33.6,450,5001,30,0,54.2,29.57,0.0,0.59,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2,,,,,,,97,20,41,33.8,2565,10801,30,0,7.3,29.58,0.0,16.08,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,summary,0.310801,0.942885,0.291492,0.947478,0.00088656,3.4,,,,,,,,,,,,,,5,51.0,97,3,11.5,20,40,40.5,41,33.6,33.7,33.8,1507.5,7901.0,30.0,0,7.3,30.75,54.2,29.57,29.57,29.58,63.16,0.0,0.0,0.0,0.59,8.33,16.08,8.281,13.705,1.94,1.94,1.94,15.992,2.07,0.31
72,1,,,,,,,3,3,40,30.1,480,5001,30,0,52.8,29.57,0.0,0.64,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2,,,,,,,67,24,43,40.9,2565,10801,30,0,11.1,29.57,0.0,0.0,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,summary,0.309372,0.944404,0.277250,0.954069,0.00083153,3.3,,,,,,,,,,,,,,3,35.0,67,3,13.5,24,40,41.5,43,30.1,35.5,40.9,1522.5,7901.0,30.0,0,11.1,31.95,52.8,29.57,29.57,29.57,63.16,0.0,0.0,0.0,0.0,0.32,0.64,8.281,13.705,1.94,1.94,1.94,15.992,2.07,0.31
73,1,,,,,,,5,3,40,30.5,465,5001,30,0,53.4,29.57,0.0,0.57,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2,,,,,,,5,3,40,30.5,465,5001,30,0,7.5,29.57,0.0,0.22,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,summary,0.308557,0.944477,0.281200,0.951918,0.00077782,3.4,,,,,,,,,,,,,,5,5.0,5,3,3.0,3,40,40.0,40,30.5,30.5,30.5,465.0,5001.0,30.0,0,7.5,30.45,53.4,29.57,29.57,29.57,63.16,0.0,0.0,0.0,0.22,0.39,0.57,8.281,13.705,1.94,1.94,1.94,15.992,2.15,0.32
74,1,,,,,,,4,3,40,34.4,555,5001,30,0,54.3,29.58,0.0,2.88,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2,,,,,,,96,21,40,32.3,765,5001,30,0,7.1,29.58,0.0,0.0,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,summary,0.304638,0.946693,0.277271,0.952612,0.00072548,3.3,,,,,,,,,,,,,,4,50.0,96,3,12.0,21,40,40.0,40,32.3,33.35,34.4,660.0,5001.0,30.0,0,7.1,30.7,54.3,29.58,29.58,29.58,63.16,0.0,0.0,0.0,0.0,1.44,2.88,8.281,13.705,1.94,1.94,1.94,15.992,2.07,0.35
75,1,,,,,,,3,3,40,32.3,435,5001,30,0,53.8,29.58,0.01,2.48,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2,,,,,,,92,27,41,35.0,705,5001,30,0,10.4,29.57,0.0,0.0,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,summary,0.306716,0.945567,0.277928,0.952890,0.00067457,3.4,,,,,,,,,,,,,,3,47.5,92,3,15.0,27,40,40.5,41,32.3,33.65,35.0,570.0,5001.0,30.0,0,10.4,32.1,53.8,29.57,29.57,29.58,63.16,0.0,0.01,0.01,0.0,1.24,2.48,8.281,13.705,1.94,1.94,1.94,15.992,2.1,0.37
76,1,,,,,,,3,3,40,39.1,525,5001,30,0,55.1,29.57,0.01,3.11,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2,,,,,,,39,9,40,30.3,435,5001,30,0,10.4,29.57,0.0,0.0,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,summary,0.306003,0.944906,0.282705,0.952057,0.00062515,3.3,,,,,,,,,,,,,,3,21.0,39,3,6.0,9,40,40.0,40,30.3,34.7,39.1,480.0,5001.0,30.0,0,10.4,32.75,55.1,29.57,29.57,29.57,63.16,0.0,0.01,0.01,0.0,1.55,3.11,8.281,13.705,1.94,1.94,1.94,15.992,2.05,0.39
77,1,,,,,,,3,3,40,28.8,375,5001,30,0,53.8,29.57,0.0,2.02,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2,,,,,,,3,3,40,28.8,375,5001,30,0,13.4,29.57,0.0,0.64,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,summary,0.303605,0.946228,0.303989,0.941581,0.00057727,3.4,,,,,,,,,,,,,,3,3.0,3,3,3.0,3,40,40.0,40,28.8,28.8,28.8,375.0,5001.0,30.0,0,13.4,33.6,53.8,29.57,29.57,29.57,63.16,0.0,0.0,0.0,0.64,1.33,2.02,8.281,13.705,1.94,1.94,1.94,15.992,2.15,0.38
78,1,,,,,,,3,2,40,34.1,480,5001,30,0,55.0,29.57,0.0,2.84,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2,,,,,,,54,13,40,28.6,405,5001,30,0,9.0,29.57,0.0,0.0,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,summary,0.307309,0.944293,0.276039,0.954347,0.00053099,3.3,,,,,,,,,,,,,,3,28.5,54,2,7.5,13,40,40.0,40,28.6,31.35,34.1,442.5,5001.0,30.0,0,9.0,32.0,55.0,29.57,29.57,29.57,63.16,0.0,0.0,0.0,0.0,1.42,2.84,8.281,13.705,1.94,1.94,1.94,15.992,2.09,0.27
79,1,,,,,,,3,3,40,34.9,465,5001,30,0,55.8,29.57,0.0,0.66,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2,,,,,,,97,20,41,34.0,2565,10801,30,0,10.7,29.57,0.0,0.0,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,summary,0.303368,0.946828,0.281571,0.951988,0.00048636,3.4,,,,,,,,,,,,,,3,50.0,97,3,11.5,20,40,40.5,41,34.0,34.45,34.9,1515.0,7901.0,30.0,0,10.7,33.25,55.8,29.57,29.57,29.57,63.16,0.0,0.0,0.0,0.0,0.33,0.66,8.281,13.705,1.94,1.94,1.94,15.992,2.13,0.32
80,1,,,,,,,3,3,40,28.6,465,5001,30,0,55.4,29.57,0.0,0.52,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2,,,,,,,78,25,42,38.9,2565,10801,30,0,8.3,29.57,0.0,0.67,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,summary,0.304524,0.945567,0.276405,0.953792,0.00044343,3.4,,,,,,,,,,,,,,3,40.5,78,3,14.0,25,40,41.0,42,28.6,33.75,38.9,1515.0,7901.0,30.0,0,8.3,31.85,55.4,29.57,29.57,29.57,63.16,0.0,0.0,0.0,0.52,0.59,0.67,8.281,13.705,1.94,1.94,1.94,15.992,2.22,0.28
81,1,,,,,,,17,6,40,30.1,495,5001,30,0,55.6,29.57,0.0,1.55,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2,,,,,,,17,6,40,30.1,495,5001,30,0,6.4,29.57,0.0,0.0,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,summary,0.306399,0.944942,0.279337,0.953722,0.00040225,3.4,,,,,,,,,,,,,,17,17.0,17,6,6.0,6,40,40.0,40,30.1,30.1,30.1,495.0,5001.0,30.0,0,6.4,31.0,55.6,29.57,29.57,29.57,63.16,0.0,0.0,0.0,0.0,0.78,1.55,8.281,13.705,1.94,1.94,1.94,15.992,2.11,0.34
82,1,,,,,,,3,3,40,33.3,540,5001,30,0,54.0,29.58,0.0,2.19,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2,,,,,,,43,11,40,29.3,435,5001,30,0,9.5,29.58,0.0,0.0,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,summary,0.302869,0.947011,0.276079,0.955179,0.00036286,3.3,,,,,,,,,,,,,,3,23.0,43,3,7.0,11,40,40.0,40,29.3,31.3,33.3,487.5,5001.0,30.0,0,9.5,31.75,54.0,29.58,29.58,29.58,63.16,0.0,0.0,0.0,0.0,1.09,2.19,8.281,13.705,1.94,1.94,1.94,15.992,2.09,0.32
83,1,,,,,,,3,3,40,31.7,510,5001,30,0,54.4,29.58,0.0,2.53,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2,,,,,,,96,24,41,33.7,540,5001,30,0,12.0,29.58,0.0,0.37,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,summary,0.300723,0.948077,0.285497,0.950184,0.00032531,3.3,,,,,,,,,,,,,,3,49.5,96,3,13.5,24,40,40.5,41,31.7,32.7,33.7,525.0,5001.0,30.0,0,12.0,33.2,54.4,29.58,29.58,29.58,63.16,0.0,0.0,0.0,0.37,1.45,2.53,8.281,13.705,1.94,1.94,1.94,15.992,2.09,0.35
84,1,,,,,,,5,3,40,30.5,480,5001,30,0,56.9,29.58,0.31,5.02,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,2,,,,,,,93,31,41,38.6,2565,10801,30,0,14.7,29.58,0.16,9.69,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,summary,0.303270,0.945934,0.283435,0.951571,0.00028964,3.3,,,,,,,,,,,,,,5,49.0,93,3,17.0,31,40,40.5,41,30.5,34.55,38.6,1522.5,7901.0,30.0,0,14.7,35.8,56.9,29.58,29.58,29.58,63.16,0.16,0.23,0.31,5.02,7.35,9.69,8.281,13.705,1.94,1.94,1.94,15.992,2.07,0.36
85,1,,,,,,,5,3,40,37.4,495,5001,30,0,58.0,29.58,0.06,0.75,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2,,,,,,,43,10,40,30.0,405,5001,30,0,13.7,29.6,0.0,0.0,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,summary,0.305937,0.944808,0.281401,0.952127,0.00025589,3.3,,,,,,,,,,,,,,5,24.0,43,3,6.5,10,40,40.0,40,30.0,33.7,37.4,450.0,5001.0,30.0,0,13.7,35.85,58.0,29.58,29.59,29.6,63.16,0.0,0.03,0.06,0.0,0.38,0.75,8.281,13.705,1.94,1.94,1.94,15.992,2.02,0.32
86,1,,,,,,,3,3,39,32.1,510,5001,30,0,61.1,29.66,1.78,2.77,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,2,,,,,,,94,21,40,32.4,465,5001,30,0,19.1,29.67,2.48,0.99,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,summary,0.303079,0.947379,0.278302,0.952612,0.00022410,3.5,,,,,,,,,,,,,,3,48.5,94,3,12.0,21,39,39.5,40,32.1,32.25,32.4,487.5,5001.0,30.0,0,19.1,40.1,61.1,29.66,29.66,29.67,63.16,1.78,2.13,2.48,0.99,1.88,2.77,8.281,13.705,1.94,1.94,1.94,15.992,2.14,0.33
87,1,,,,,,,3,3,39,29.7,510,5001,30,0,60.0,29.66,2.38,3.85,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2,,,,,,,95,20,40,32.2,2565,10801,30,0,15.5,29.68,0.76,2.91,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,summary,0.301509,0.947697,0.282077,0.951780,0.00019431,3.4,,,,,,,,,,,,,,3,49.0,95,3,11.5,20,39,39.5,40,29.7,30.95,32.2,1537.5,7901.0,30.0,0,15.5,37.75,60.0,29.66,29.67,29.68,63.16,0.76,1.57,2.38,2.91,3.38,3.85,8.281,13.705,1.94,1.94,1.94,15.992,2.1,0.27
88,1,,,,,,,4,3,39,31.2,405,5001,30,0,56.0,29.67,0.25,2.14,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2,,,,,,,94,27,41,34.2,705,5001,30,0,9.9,29.67,0.04,7.48,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,summary,0.303007,0.946363,0.278268,0.953029,0.00016654,3.5,,,,,,,,,,,,,,4,49.0,94,3,15.0,27,39,40.0,41,31.2,32.7,34.2,555.0,5001.0,30.0,0,9.9,32.95,56.0,29.67,29.67,29.67,63.16,0.04,0.14,0.25,2.14,4.81,7.48,8.281,13.705,1.94,1.94,1.94,15.992,2.16,0.38
89,1,,,,,,,4,3,39,29.2,435,5001,30,0,55.2,29.66,0.0,2.78,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,2,,,,,,,4,3,39,29.2,435,5001,30,0,8.3,29.66,0.0,0.0,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,summary,0.303264,0.946289,0.275690,0.953861,0.00014083,3.3,,,,,,,,,,,,,,4,4.0,4,3,3.0,3,39,39.0,39,29.2,29.2,29.2,435.0,5001.0,30.0,0,8.3,31.75,55.2,29.66,29.66,29.66,63.16,0.0,0.0,0.0,0.0,1.39,2.78,8.281,13.705,1.94,1.94,1.94,15.992,2.07,0.28
90,1,,,,,,,4,3,39,37.3,480,5001,30,0,54.6,29.67,0.01,0.67,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2,,,,,,,35,9,40,30.2,390,5001,30,0,12.6,29.67,0.0,16.29,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,summary,0.304298,0.945946,0.274264,0.954069,0.00011721,3.4,,,,,,,,,,,,,,4,19.5,35,3,6.0,9,39,39.5,40,30.2,33.75,37.3,435.0,5001.0,30.0,0,12.6,33.6,54.6,29.67,29.67,29.67,63.16,0.0,0.01,0.01,0.67,8.48,16.29,8.281,13.705,1.94,1.94,1.94,15.992,2.15,0.32
91,1,,,,,,,3,2,39,31.2,525,5001,30,0,56.1,29.67,0.0,0.92,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,2,,,,,,,95,27,41,34.5,660,5001,30,0,14.4,29.67,0.0,0.01,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,summary,0.304690,0.946375,0.276510,0.954277,0.00009571,3.3,,,,,,,,,,,,,,3,49.0,95,2,14.5,27,39,40.0,41,31.2,32.85,34.5,592.5,5001.0,30.0,0,14.4,35.25,56.1,29.67,29.67,29.67,63.16,0.0,0.0,0.0,0.01,0.47,0.92,8.281,13.705,1.94,1.94,1.94,15.992,2.05,0.36
92,1,,,,,,,4,3,40,29.6,435,5001,30,0,57.2,29.66,0.01,0.62,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,2,,,,,,,4,3,40,29.6,435,5001,30,0,14.2,29.64,0.0,0.16,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,summary,0.302455,0.946791,0.276215,0.953514,0.00007634,3.3,,,,,,,,,,,,,,4,4.0,4,3,3.0,3,40,40.0,40,29.6,29.6,29.6,435.0,5001.0,30.0,0,14.2,35.7,57.2,29.64,29.65,29.66,63.16,0.0,0.01,0.01,0.16,0.39,0.62,8.281,13.705,1.94,1.94,1.94,15.992,2.03,0.3
93,1,,,,,,,11,4,40,29.7,450,5001,30,0,54.7,29.65,0.09,2.36,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2,,,,,,,11,4,40,29.7,450,5001,30,0,12.4,29.66,0.0,0.0,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,summary,0.300210,0.948138,0.278045,0.953306,0.00005913,3.3,,,,,,,,,,,,,,11,11.0,11,4,4.0,4,40,40.0,40,29.7,29.7,29.7,450.0,5001.0,30.0,0,12.4,33.55,54.7,29.65,29.66,29.66,63.16,0.0,0.04,0.09,0.0,1.18,2.36,8.281,13.705,1.94,1.94,1.94,15.992,2.13,0.27
94,1,,,,,,,4,2,39,34.7,435,5001,30,0,57.3,29.66,0.0,2.33,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,2,,,,,,,95,30,41,34.5,765,5001,30,0,12.1,29.67,0.0,0.0,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,summary,0.302213,0.946889,0.276191,0.953445,0.00004410,3.3,,,,,,,,,,,,,,4,49.5,95,2,16.0,30,39,40.0,41,34.5,34.6,34.7,600.0,5001.0,30.0,0,12.1,34.7,57.3,29.66,29.66,29.67,63.16,0.0,0.0,0.0,0.0,1.17,2.33,8.281,13.705,1.94,1.94,1.94,15.992,2.02,0.37
95,1,,,,,,,3,3,39,29.8,435,5001,30,0,57.2,29.65,0.01,1.75,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2,,,,,,,93,27,41,36.9,2565,10801,30,0,10.6,29.66,0.0,0.0,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,summary,0.300996,0.948346,0.274747,0.954347,0.00003127,3.4,,,,,,,,,,,,,,3,48.0,93,3,15.0,27,39,40.0,41,29.8,33.35,36.9,1500.0,7901.0,30.0,0,10.6,33.9,57.2,29.65,29.66,29.66,63.16,0.0,0.01,0.01,0.0,0.88,1.75,8.281,13.705,1.94,1.94,1.94,15.992,2.12,0.37
96,1,,,,,,,2,2,39,36.4,525,5001,30,0,57.6,29.66,0.01,0.5,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2,,,,,,,16,5,39,28.6,420,5001,30,0,11.1,29.66,0.16,0.5,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,summary,0.301391,0.947097,0.274600,0.954139,0.00002065,3.3,,,,,,,,,,,,,,2,9.0,16,2,3.5,5,39,39.0,39,28.6,32.5,36.4,472.5,5001.0,30.0,0,11.1,34.35,57.6,29.66,29.66,29.66,63.16,0.01,0.09,0.16,0.5,0.5,0.5,8.281,13.705,1.94,1.94,1.94,15.992,2.05,0.38
97,1,,,,,,,3,3,39,35.2,450,5001,30,0,56.6,29.65,0.0,0.55,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,2,,,,,,,39,9,40,30.4,390,5001,30,0,10.7,29.65,0.0,0.0,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,summary,0.301491,0.947513,0.275764,0.953445,0.00001225,3.4,,,,,,,,,,,,,,3,21.0,39,3,6.0,9,39,39.5,40,30.4,32.8,35.2,420.0,5001.0,30.0,0,10.7,33.65,56.6,29.65,29.65,29.65,63.16,0.0,0.0,0.0,0.0,0.28,0.55,8.281,13.705,1.94,1.94,1.94,15.992,2.09,0.4
98,1,,,,,,,3,3,39,33.8,480,5001,30,0,60.2,29.65,0.03,0.61,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2,,,,,,,96,20,40,32.8,780,5001,30,0,14.5,29.64,0.0,0.0,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,summary,0.302400,0.946705,0.282558,0.951710,0.00000608,3.4,,,,,,,,,,,,,,3,49.5,96,3,11.5,20,39,39.5,40,32.8,33.3,33.8,630.0,5001.0,30.0,0,14.5,37.35,60.2,29.64,29.64,29.65,63.16,0.0,0.01,0.03,0.0,0.3,0.61,8.281,13.705,1.94,1.94,1.94,15.992,2.08,0.39
99,1,,,,,,,4,3,39,30.9,420,5001,30,0,56.6,29.64,0.39,1.43,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2,,,,,,,95,25,41,33.1,600,5001,30,0,8.1,29.65,0.0,0.0,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,summary,0.302677,0.947207,0.277071,0.953792,0.00000215,3.4,,,,,,,,,,,,,,4,49.5,95,3,14.0,25,39,40.0,41,30.9,32.0,33.1,510.0,5001.0,30.0,0,8.1,32.35,56.6,29.64,29.64,29.65,63.16,0.0,0.2,0.39,0.0,0.71,1.43,8.281,13.705,1.94,1.94,1.94,15.992,2.12,0.37
100,1,,,,,,,3,3,39,30.2,465,5001,30,0,57.2,29.66,0.02,3.14,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2,,,,,,,3,3,39,30.2,465,5001,30,0,9.1,29.64,0.0,0.0,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,summary,0.300692,0.947991,0.276968,0.953306,0.00000047,3.3,,,,,,,,,,,,,,3,3.0,3,3,3.0,3,39,39.0,39,30.2,30.2,30.2,465.0,5001.0,30.0,0,9.1,33.15,57.2,29.64,29.65,29.66,63.16,0.0,0.01,0.02,0.0,1.57,3.14,8.281,13.705,1.94,1.94,1.94,15.992,2.05,0.29
101,1,,,,,,,2,3,39,33.9,570,5001,30,0,56.0,29.65,0.0,7.6,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2,,,,,,,94,22,41,32.7,885,5001,30,0,7.7,29.64,0.0,0.67,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,summary,0.300334,0.948603,0.277247,0.953098,0.00000040,3.3,,,,,,,,,,,,,,2,48.0,94,3,12.5,22,39,40.0,41,32.7,33.3,33.9,727.5,5001.0,30.0,0,7.7,31.85,56.0,29.64,29.64,29.65,63.16,0.0,0.0,0.0,0.67,4.13,7.6,8.281,13.705,1.94,1.94,1.94,15.992,2.02,0.35
102,1,,,,,,,3,3,39,30.9,405,5001,30,0,54.2,29.64,0.01,3.01,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2,,,,,,,95,23,40,32.9,540,5001,30,0,9.5,29.65,0.0,0.0,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,summary,0.298687,0.949803,0.279410,0.952682,0.00000040,3.4,,,,,,,,,,,,,,3,49.0,95,3,13.0,23,39,39.5,40,30.9,31.9,32.9,472.5,5001.0,30.0,0,9.5,31.85,54.2,29.64,29.64,29.65,63.16,0.0,0.01,0.01,0.0,1.5,3.01,8.281,13.705,1.94,1.94,1.94,15.992,2.16,0.36
